,text_entry,label,tokenized_text
3356,sellers founders company,0,"[1719, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3357,serial bond part plan refinance shortterm credit facility,0,"[1, 881, 81, 358, 2850, 1714, 318, 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3358,share capital basware corporation 11720829,0,"[25, 59, 209, 46, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3359,share capital biotie therapies corp constitutes 90211860 shares aggregate number voting rights attached shares amounts 90211860,0,"[25, 59, 1886, 2741, 227, 1, 4861, 29, 3341, 115, 334, 173, 2608, 29, 1025, 4861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3360,share sale foreign finnish investors expected raise euro300 million us 380 million,0,"[25, 189, 1304, 6, 522, 94, 1066, 1, 8, 69, 4927, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3361,share subscription period stock options 2007a 1 april 2010 31 march 2012,0,"[25, 540, 20, 72, 580, 3395, 80, 211, 24, 372, 166, 1337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3362,shares represented 4998 total share capital 214 total voting rights,0,"[29, 1970, 1, 40, 25, 59, 4981, 40, 334, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3363,shares shall acquired according rules nasdaq omx helsinki otherwise according rules related acquisition company shares,0,"[29, 1156, 272, 49, 1731, 610, 74, 33, 2002, 49, 1731, 297, 129, 3, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3364,shares subscribed eligible trade following day registration,0,"[29, 633, 4472, 295, 279, 390, 1378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3365,size cider bottle remain unchanged,0,"[1155, 4630, 1, 488, 1680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3366,solution expanded include ground staff tasks,0,"[154, 1439, 179, 1421, 323, 2269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3367,start negotiations relating glaston efficiency program announced october,0,"[185, 196, 1, 499, 736, 284, 113, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3368,study expected provide proof pharmacodynamic activity humans corroborate safety profile establish dose ranges therapeutic studies,0,"[961, 94, 274, 1, 1, 1029, 1, 1, 901, 1544, 928, 1, 3859, 2742, 3650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3369,subject project provide company like software programming consultancy services computerrelated services data services computer support consultancy services internet services etc,0,"[1365, 92, 274, 3, 915, 101, 1, 1224, 27, 1, 27, 124, 27, 1225, 322, 1224, 27, 363, 27, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3370,swedish player became majority owner ucell mid2007,0,"[199, 975, 1650, 1085, 609, 1, 4057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3371,talks involved food ingredients divisions well group service functions company said,0,"[1146, 1290, 232, 1, 1850, 62, 12, 56, 1301, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3372,technology park built near st petersburgbased pulkovo airport,0,"[52, 644, 392, 763, 282, 1, 2863, 2624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3373,technology become available businesses fourth quarter nokia said,0,"[52, 594, 234, 593, 341, 23, 39, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3374,tecnomen convergent charging solution includes functionality prepaid postpaid billing charging rating voice calls video calls raw data traffic type content services mobile fixed networks,0,"[1053, 2125, 825, 154, 153, 1607, 1548, 2362, 1649, 825, 1382, 888, 938, 571, 938, 577, 124, 336, 1252, 475, 27, 41, 561, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3375,tekla structures 16 installation built according microsoft requirements windows 7 certification company added,0,"[600, 574, 418, 689, 392, 49, 1183, 1528, 1670, 218, 2146, 3, 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3376,total number voting rights 74612523,0,"[40, 115, 334, 173, 4872, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3377,total restructuring costs expected eur 30mn eur 135 mn booked december 2008,0,"[40, 604, 304, 94, 2, 2193, 2, 1039, 5, 2596, 346, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3378,total service concept also includes technology services raute supports customers throughout entire life cycle investments,0,"[40, 56, 1456, 26, 153, 52, 27, 679, 1148, 66, 1504, 616, 585, 3201, 385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3379,total size complex around 25000 m2 project constructed stages,0,"[40, 1155, 1226, 248, 1, 1282, 92, 1, 1704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3380,total value deliveries eur65m,0,"[40, 68, 530, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3381,total value order placed aspo marine transportation subsidiary esl shipping oy eur 60 million usd 775,0,"[40, 68, 71, 1758, 368, 1281, 797, 169, 2097, 514, 70, 2, 706, 8, 112, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3382,train expected cross russian territory 9 days reaching vostochny port,0,"[3556, 94, 2120, 239, 2264, 167, 1451, 3852, 1, 719, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3383,transaction covers building lot 46763 sq factory buildings 19631 sq since autumn 2007 scanfil discontinued production operations oulu facilities partly leased parties,0,"[184, 533, 79, 2421, 1, 512, 734, 1646, 1, 512, 252, 943, 21, 447, 4522, 44, 36, 910, 527, 2001, 2431, 806, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3384,transaction expected finalized dec 2009,0,"[184, 94, 2085, 821, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3385,transaction subject final agreement parties approvals decisionmaking bodies approval finnish competition authority,0,"[184, 1365, 1212, 60, 806, 4786, 2552, 4711, 830, 6, 783, 1470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3386,transaction announced september 29 pohjola insurance agreed pay eur 80 million usd 1063 cash pohjantahti,0,"[184, 113, 130, 482, 546, 315, 262, 643, 2, 538, 8, 112, 1, 194, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3387,turbines expected launched end 2012,0,"[1, 94, 865, 104, 1337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3388,use validation rule base enables verifying processing rule bases managed different administrators fulfil set requirements,0,"[145, 1, 2321, 479, 617, 1, 356, 2321, 1, 988, 505, 4832, 1, 324, 1528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3389,value order eur 30mn,0,"[68, 71, 2, 2193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3390,value order around eur 100 million,0,"[68, 71, 248, 2, 307, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3391,value order eur 25 mn,0,"[68, 71, 2, 212, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3392,value order eur 4mn,0,"[68, 71, 2, 4903, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3393,value order eur 700000,0,"[68, 71, 2, 3363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3394,value order nearly eur400m,0,"[68, 71, 1178, 4431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3395,value order usd 22 mn,0,"[68, 71, 112, 291, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3396,value order usd 23 mn,0,"[68, 71, 112, 305, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3397,value orders eur 25mn,0,"[68, 223, 2, 2656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3398,value orders eur 70mn,0,"[68, 223, 2, 3362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3399,value orders eur 10mn,0,"[68, 223, 2, 3421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3400,value orders eur 25mn,0,"[68, 223, 2, 2656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3401,value total investment eur 600mn,0,"[68, 40, 61, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3402,webcast may followed online company website,0,"[1345, 137, 1608, 423, 3, 1043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3403,venture recently agreed buy motorola wireless networks business 12 billion deploy lightsquared national 4g network,0,"[597, 637, 262, 367, 1563, 708, 230, 19, 168, 128, 4539, 1, 725, 2649, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3404,vessels largest fastest ropax vessels world built fincantieri,0,"[1133, 170, 3117, 3794, 1133, 161, 392, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3405,whitehall street real estate funds invest real estate real estate related assets principally acquisition real estate companies real property mortgage loans,0,"[3457, 962, 298, 317, 525, 554, 298, 317, 298, 317, 297, 664, 1, 129, 298, 317, 50, 298, 544, 4041, 1405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3406,volume investments two phases project estimated usd 300mn eur 21503 mn,0,"[351, 385, 84, 2367, 92, 171, 112, 4954, 2, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3407,volumes expected increase next years,1,"[792, 94, 64, 286, 176, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3408,world glass coming egypt invite visitors around world attend glass world exhibition 2009 register,0,"[161, 500, 1459, 1, 2450, 1920, 248, 161, 1, 500, 161, 3129, 14, 756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3409,names yet released,0,"[2393, 1490, 969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3410,substitutes ac drives,0,"[1, 1123, 1102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3411,seem enough hours day pekkarinen,0,"[1, 1840, 2465, 390, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3412,return flights stuttgart every morning well evening departures thursdays fridays sundays,0,"[717, 1208, 1, 1310, 1564, 62, 4417, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3413,therefore phase iii research conducted abbott,0,"[1506, 907, 1, 381, 1628, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3414,include software development internet mobile telephone content communications valueadded software financial services security applications systems integration electronics ebrd informed,0,"[179, 101, 78, 363, 41, 2266, 475, 258, 2713, 101, 42, 27, 283, 369, 108, 1417, 180, 2537, 1590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3415,include software development internet mobile telephone content communications valueadded software financial services security applications systems integration electronics,0,"[179, 101, 78, 363, 41, 2266, 475, 258, 2713, 101, 42, 27, 283, 369, 108, 1417, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3416,module products available trials 3q07 volume deliveries 4q07,0,"[2953, 43, 234, 3549, 1, 351, 530, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3417,sections put place form loadbearing steel structure bridge says sami eronen senior vice president infrastructure northern europe ruukki construction,0,"[1, 1383, 359, 816, 4105, 152, 634, 621, 201, 1377, 4452, 896, 709, 202, 452, 724, 213, 216, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3418,used control speed electric motors used industry municipal engineering power generation using renewable energy,0,"[294, 590, 2294, 3160, 1, 294, 83, 2947, 158, 207, 923, 443, 2335, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3419,sunk depth 360380 metres fixed bottom mud vacuum,0,"[1, 1, 1, 859, 561, 3276, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3420,amount included pensionable salary,0,"[370, 587, 1, 2318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3421,corrensponds 4628 percent okmetic share capital voting rights,0,"[1, 1, 48, 493, 25, 59, 334, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3422,corresponds 681 percent okmetic share capital voting rights,0,"[3208, 1, 48, 493, 25, 59, 334, 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3423,includes eur 395 mn change fair value investment properties,0,"[153, 2, 1, 5, 660, 655, 68, 61, 605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3424,done domestically neighboring markets organically acquisitions,0,"[1849, 1, 1, 114, 1, 885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3425,would huge process,0,"[73, 2063, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3426,new production lines novator mill veliky ustjug vologda oblast sveza change current 15 15 birch plywood production targeting domestic market produce 15 30 overlaid birch plywood global market,0,"[18, 44, 730, 2008, 312, 1, 1, 3483, 1, 3625, 660, 330, 126, 126, 3280, 1387, 44, 1936, 777, 28, 1072, 126, 142, 3975, 3280, 1387, 117, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3427,nordic exchange omx offers access approximately 80 percent nordic baltic securities market,0,"[165, 118, 74, 550, 666, 119, 538, 48, 165, 210, 1522, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3428,tiimari registered share capital 16474755 shares per today,0,"[842, 1063, 25, 59, 1, 29, 45, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3429,tikkurila division kemira group controls 23 russian market field owns st petersburg paint producer tex,0,"[484, 246, 384, 12, 1320, 305, 239, 28, 1307, 721, 282, 309, 2911, 805, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3430,tn means handset supports teliasonera telia navigator global positioning system service,0,"[1, 1279, 557, 1148, 375, 1, 2942, 117, 3908, 121, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3431,treatment products usa canada mexico australia brazil today global research data services going publish several market analyses markets water treatment products selected countries,0,"[796, 43, 794, 1643, 1400, 1472, 939, 35, 117, 381, 124, 27, 1092, 1067, 353, 28, 1892, 114, 442, 796, 43, 897, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3432,two contracts turntable anode vibrocompactors delivered gansu hualu aluminum co ltd another unnamed costumer,0,"[84, 435, 1, 4799, 1, 345, 1, 1, 3330, 824, 131, 623, 1925, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3433,tyrvaan sanomat published twice week tyrvaan sanomat oy appears sastamala kiikoinen,0,"[2242, 1263, 466, 1, 670, 2242, 1263, 70, 3320, 3775, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3434,usbased corp talks scandinavian telecoms company teliasonera sell stake uzbek cellular operator coscom executive coscom told interfax,0,"[2718, 227, 1146, 1524, 1507, 3, 375, 215, 149, 1, 4650, 549, 4569, 473, 4569, 710, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3435,uncertainties still exist however,0,"[2723, 891, 1, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3436,contract ericsson double number radio base stations elisa network coming year,0,"[38, 2525, 1217, 115, 1166, 479, 1368, 503, 143, 1459, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
